Files already downloaded and verified
Files already downloaded and verified
Epoch: 7, Iteration:   120 loss: 1.119
Epoch: 7, Iteration:   140 loss: 1.070
Epoch: 7, Iteration:   160 loss: 1.119
Epoch: 7, Iteration:   180 loss: 1.225
Epoch: 7, Iteration:   200 loss: 1.234
Epoch: 7, Iteration:   220 loss: 1.214
Epoch: 7, Iteration:   240 loss: 1.137
Epoch: 7, Iteration:   260 loss: 1.108
Epoch: 7, Iteration:   280 loss: 1.122
Epoch: 7, Iteration:   300 loss: 1.084
Epoch: 7, Iteration:   320 loss: 1.141
Epoch: 7, Iteration:   340 loss: 1.111
Epoch: 7, Iteration:   360 loss: 1.111
Epoch: 7, Iteration:   380 loss: 1.083
Epoch: 7, Iteration:   400 loss: 1.012
Epoch: 7, Iteration:   420 loss: 1.030
Epoch: 7, Iteration:   440 loss: 1.043
Epoch: 7, Iteration:   460 loss: 1.046
Epoch: 7, Iteration:   480 loss: 1.067
Epoch: 7, Iteration:   500 loss: 1.065
Epoch: 7, Iteration:   520 loss: 1.066
Epoch: 7, Iteration:   540 loss: 1.042
Epoch: 7, Iteration:   560 loss: 1.040
Epoch: 7, Iteration:   580 loss: 1.076
Epoch: 7, Iteration:   600 loss: 1.091
Epoch: 7, Iteration:   620 loss: 1.041
Epoch: 7, Iteration:   640 loss: 1.020
Epoch: 7, Iteration:   660 loss: 1.086
Epoch: 7, Iteration:   680 loss: 1.106
Epoch: 7, Iteration:   700 loss: 1.078
Epoch: 7, Iteration:   720 loss: 1.077
Epoch: 7, Iteration:   740 loss: 1.096
Epoch: 7, Iteration:   760 loss: 1.031
Epoch: 7, Iteration:   780 loss: 1.125
Loss: 1.199
Accuracy of the network on the 10000 test images: 57 %
Accuracy of plane : 64 %
Accuracy of   car : 68 %
Accuracy of  bird : 45 %
Accuracy of   cat : 45 %
Accuracy of  deer : 41 %
Accuracy of   dog : 37 %
Accuracy of  frog : 82 %
Accuracy of horse : 65 %
Accuracy of  ship : 82 %
Accuracy of truck : 50 %
Epoch: 8, Iteration:     0 loss: 0.044
Epoch: 8, Iteration:    20 loss: 1.074
Epoch: 8, Iteration:    40 loss: 1.047
Epoch: 8, Iteration:    60 loss: 1.031
Epoch: 8, Iteration:    80 loss: 1.138
Epoch: 8, Iteration:   100 loss: 1.049
Epoch: 8, Iteration:   120 loss: 1.094
Epoch: 8, Iteration:   140 loss: 1.070
Epoch: 8, Iteration:   160 loss: 0.977
Epoch: 8, Iteration:   180 loss: 0.937
Epoch: 8, Iteration:   200 loss: 0.955
Epoch: 8, Iteration:   220 loss: 1.012
Epoch: 8, Iteration:   240 loss: 1.023
Epoch: 8, Iteration:   260 loss: 1.022
Epoch: 8, Iteration:   280 loss: 1.020
Epoch: 8, Iteration:   300 loss: 1.059
Epoch: 8, Iteration:   320 loss: 1.003
Epoch: 8, Iteration:   340 loss: 0.974
Epoch: 8, Iteration:   360 loss: 0.962
Epoch: 8, Iteration:   380 loss: 0.952
Epoch: 8, Iteration:   400 loss: 1.052
