Files already downloaded and verified
Files already downloaded and verified
Epoch: 24, Iteration:   260 loss: 0.569
Epoch: 24, Iteration:   280 loss: 0.566
Epoch: 24, Iteration:   300 loss: 0.555
Epoch: 24, Iteration:   320 loss: 0.535
Epoch: 24, Iteration:   340 loss: 0.588
Epoch: 24, Iteration:   360 loss: 0.586
Epoch: 24, Iteration:   380 loss: 0.563
Epoch: 24, Iteration:   400 loss: 0.542
Epoch: 24, Iteration:   420 loss: 0.573
Epoch: 24, Iteration:   440 loss: 0.545
Epoch: 24, Iteration:   460 loss: 0.539
Epoch: 24, Iteration:   480 loss: 0.555
Epoch: 24, Iteration:   500 loss: 0.506
Epoch: 24, Iteration:   520 loss: 0.535
Epoch: 24, Iteration:   540 loss: 0.570
Epoch: 24, Iteration:   560 loss: 0.579
Epoch: 24, Iteration:   580 loss: 0.524
Epoch: 24, Iteration:   600 loss: 0.574
Epoch: 24, Iteration:   620 loss: 0.534
Epoch: 24, Iteration:   640 loss: 0.541
Epoch: 24, Iteration:   660 loss: 0.522
Epoch: 24, Iteration:   680 loss: 0.578
Epoch: 24, Iteration:   700 loss: 0.540
Epoch: 24, Iteration:   720 loss: 0.546
Epoch: 24, Iteration:   740 loss: 0.548
Epoch: 24, Iteration:   760 loss: 0.556
Epoch: 24, Iteration:   780 loss: 0.534
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Finished Training
