Files already downloaded and verified
Files already downloaded and verified
Epoch: 12, Iteration:   140 loss: 0.584
Epoch: 12, Iteration:   160 loss: 0.549
Epoch: 12, Iteration:   180 loss: 0.618
Epoch: 12, Iteration:   200 loss: 0.569
Epoch: 12, Iteration:   220 loss: 0.553
Epoch: 12, Iteration:   240 loss: 0.539
Epoch: 12, Iteration:   260 loss: 0.554
Epoch: 12, Iteration:   280 loss: 0.538
Epoch: 12, Iteration:   300 loss: 0.535
Epoch: 12, Iteration:   320 loss: 0.573
Epoch: 12, Iteration:   340 loss: 0.531
Epoch: 12, Iteration:   360 loss: 0.571
Epoch: 12, Iteration:   380 loss: 0.542
Epoch: 12, Iteration:   400 loss: 0.545
Epoch: 12, Iteration:   420 loss: 0.518
Epoch: 12, Iteration:   440 loss: 0.579
Epoch: 12, Iteration:   460 loss: 0.532
Epoch: 12, Iteration:   480 loss: 0.520
Epoch: 12, Iteration:   500 loss: 0.534
Epoch: 12, Iteration:   520 loss: 0.541
Epoch: 12, Iteration:   540 loss: 0.554
Epoch: 12, Iteration:   560 loss: 0.564
Epoch: 12, Iteration:   580 loss: 0.550
Epoch: 12, Iteration:   600 loss: 0.544
Epoch: 12, Iteration:   620 loss: 0.529
Epoch: 12, Iteration:   640 loss: 0.535
Epoch: 12, Iteration:   660 loss: 0.565
Epoch: 12, Iteration:   680 loss: 0.582
Epoch: 12, Iteration:   700 loss: 0.584
Epoch: 12, Iteration:   720 loss: 0.542
Epoch: 12, Iteration:   740 loss: 0.596
Epoch: 12, Iteration:   760 loss: 0.537
Epoch: 12, Iteration:   780 loss: 0.532
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 13, Iteration:     0 loss: 0.019
Epoch: 13, Iteration:    20 loss: 0.547
Epoch: 13, Iteration:    40 loss: 0.577
Epoch: 13, Iteration:    60 loss: 0.551
Epoch: 13, Iteration:    80 loss: 0.570
Epoch: 13, Iteration:   100 loss: 0.547
Epoch: 13, Iteration:   120 loss: 0.516
Epoch: 13, Iteration:   140 loss: 0.553
Epoch: 13, Iteration:   160 loss: 0.547
Epoch: 13, Iteration:   180 loss: 0.538
Epoch: 13, Iteration:   200 loss: 0.550
Epoch: 13, Iteration:   220 loss: 0.557
Epoch: 13, Iteration:   240 loss: 0.533
Epoch: 13, Iteration:   260 loss: 0.555
Epoch: 13, Iteration:   280 loss: 0.543
Epoch: 13, Iteration:   300 loss: 0.578
Epoch: 13, Iteration:   320 loss: 0.565
Epoch: 13, Iteration:   340 loss: 0.560
Epoch: 13, Iteration:   360 loss: 0.531
Epoch: 13, Iteration:   380 loss: 0.560
Epoch: 13, Iteration:   400 loss: 0.548
Epoch: 13, Iteration:   420 loss: 0.552
Epoch: 13, Iteration:   440 loss: 0.560
Epoch: 13, Iteration:   460 loss: 0.571
Epoch: 13, Iteration:   480 loss: 0.524
Epoch: 13, Iteration:   500 loss: 0.554
Epoch: 13, Iteration:   520 loss: 0.512
Epoch: 13, Iteration:   540 loss: 0.550
Epoch: 13, Iteration:   560 loss: 0.587
Epoch: 13, Iteration:   580 loss: 0.567
Epoch: 13, Iteration:   600 loss: 0.554
Epoch: 13, Iteration:   620 loss: 0.539
Epoch: 13, Iteration:   640 loss: 0.594
Epoch: 13, Iteration:   660 loss: 0.562
Epoch: 13, Iteration:   680 loss: 0.539
Epoch: 13, Iteration:   700 loss: 0.529
Epoch: 13, Iteration:   720 loss: 0.597
Epoch: 13, Iteration:   740 loss: 0.577
Epoch: 13, Iteration:   760 loss: 0.569
Epoch: 13, Iteration:   780 loss: 0.554
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch    13: reducing learning rate of group 0 to 1.0000e-05.
Epoch: 14, Iteration:     0 loss: 0.036
Epoch: 14, Iteration:    20 loss: 0.511
Epoch: 14, Iteration:    40 loss: 0.577
Epoch: 14, Iteration:    60 loss: 0.588
Epoch: 14, Iteration:    80 loss: 0.582
Epoch: 14, Iteration:   100 loss: 0.573
Epoch: 14, Iteration:   120 loss: 0.560
Epoch: 14, Iteration:   140 loss: 0.539
Epoch: 14, Iteration:   160 loss: 0.528
Epoch: 14, Iteration:   180 loss: 0.572
Epoch: 14, Iteration:   200 loss: 0.580
Epoch: 14, Iteration:   220 loss: 0.518
Epoch: 14, Iteration:   240 loss: 0.568
Epoch: 14, Iteration:   260 loss: 0.546
Epoch: 14, Iteration:   280 loss: 0.564
Epoch: 14, Iteration:   300 loss: 0.545
Epoch: 14, Iteration:   320 loss: 0.531
Epoch: 14, Iteration:   340 loss: 0.544
Epoch: 14, Iteration:   360 loss: 0.608
Epoch: 14, Iteration:   380 loss: 0.549
Epoch: 14, Iteration:   400 loss: 0.549
Epoch: 14, Iteration:   420 loss: 0.504
Epoch: 14, Iteration:   440 loss: 0.537
Epoch: 14, Iteration:   460 loss: 0.538
Epoch: 14, Iteration:   480 loss: 0.544
Epoch: 14, Iteration:   500 loss: 0.561
Epoch: 14, Iteration:   520 loss: 0.585
Epoch: 14, Iteration:   540 loss: 0.586
Epoch: 14, Iteration:   560 loss: 0.519
Epoch: 14, Iteration:   580 loss: 0.610
Epoch: 14, Iteration:   600 loss: 0.550
Epoch: 14, Iteration:   620 loss: 0.534
Epoch: 14, Iteration:   640 loss: 0.529
Epoch: 14, Iteration:   660 loss: 0.570
Epoch: 14, Iteration:   680 loss: 0.497
Epoch: 14, Iteration:   700 loss: 0.555
Epoch: 14, Iteration:   720 loss: 0.525
Epoch: 14, Iteration:   740 loss: 0.589
Epoch: 14, Iteration:   760 loss: 0.573
Epoch: 14, Iteration:   780 loss: 0.524
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 15, Iteration:     0 loss: 0.027
Epoch: 15, Iteration:    20 loss: 0.528
Epoch: 15, Iteration:    40 loss: 0.561
Epoch: 15, Iteration:    60 loss: 0.546
Epoch: 15, Iteration:    80 loss: 0.553
Epoch: 15, Iteration:   100 loss: 0.569
Epoch: 15, Iteration:   120 loss: 0.590
Epoch: 15, Iteration:   140 loss: 0.538
Epoch: 15, Iteration:   160 loss: 0.516
Epoch: 15, Iteration:   180 loss: 0.569
Epoch: 15, Iteration:   200 loss: 0.531
Epoch: 15, Iteration:   220 loss: 0.565
Epoch: 15, Iteration:   240 loss: 0.559
Epoch: 15, Iteration:   260 loss: 0.552
Epoch: 15, Iteration:   280 loss: 0.506
Epoch: 15, Iteration:   300 loss: 0.564
Epoch: 15, Iteration:   320 loss: 0.529
Epoch: 15, Iteration:   340 loss: 0.527
Epoch: 15, Iteration:   360 loss: 0.575
Epoch: 15, Iteration:   380 loss: 0.543
Epoch: 15, Iteration:   400 loss: 0.513
Epoch: 15, Iteration:   420 loss: 0.583
Epoch: 15, Iteration:   440 loss: 0.552
Epoch: 15, Iteration:   460 loss: 0.540
Epoch: 15, Iteration:   480 loss: 0.563
Epoch: 15, Iteration:   500 loss: 0.534
Epoch: 15, Iteration:   520 loss: 0.544
Epoch: 15, Iteration:   540 loss: 0.544
Epoch: 15, Iteration:   560 loss: 0.568
Epoch: 15, Iteration:   580 loss: 0.563
Epoch: 15, Iteration:   600 loss: 0.587
Epoch: 15, Iteration:   620 loss: 0.530
Epoch: 15, Iteration:   640 loss: 0.563
Epoch: 15, Iteration:   660 loss: 0.573
Epoch: 15, Iteration:   680 loss: 0.560
Epoch: 15, Iteration:   700 loss: 0.536
Epoch: 15, Iteration:   720 loss: 0.552
Epoch: 15, Iteration:   740 loss: 0.570
Epoch: 15, Iteration:   760 loss: 0.588
Epoch: 15, Iteration:   780 loss: 0.578
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch    15: reducing learning rate of group 0 to 1.0000e-06.
Epoch: 16, Iteration:     0 loss: 0.027
Epoch: 16, Iteration:    20 loss: 0.584
Epoch: 16, Iteration:    40 loss: 0.580
Epoch: 16, Iteration:    60 loss: 0.542
Epoch: 16, Iteration:    80 loss: 0.563
Epoch: 16, Iteration:   100 loss: 0.535
Epoch: 16, Iteration:   120 loss: 0.544
Epoch: 16, Iteration:   140 loss: 0.534
Epoch: 16, Iteration:   160 loss: 0.564
Epoch: 16, Iteration:   180 loss: 0.556
Epoch: 16, Iteration:   200 loss: 0.554
Epoch: 16, Iteration:   220 loss: 0.540
Epoch: 16, Iteration:   240 loss: 0.532
Epoch: 16, Iteration:   260 loss: 0.564
Epoch: 16, Iteration:   280 loss: 0.566
Epoch: 16, Iteration:   300 loss: 0.508
Epoch: 16, Iteration:   320 loss: 0.544
Epoch: 16, Iteration:   340 loss: 0.561
Epoch: 16, Iteration:   360 loss: 0.536
Epoch: 16, Iteration:   380 loss: 0.560
Epoch: 16, Iteration:   400 loss: 0.579
Epoch: 16, Iteration:   420 loss: 0.510
Epoch: 16, Iteration:   440 loss: 0.549
Epoch: 16, Iteration:   460 loss: 0.575
Epoch: 16, Iteration:   480 loss: 0.562
Epoch: 16, Iteration:   500 loss: 0.584
Epoch: 16, Iteration:   520 loss: 0.520
Epoch: 16, Iteration:   540 loss: 0.566
Epoch: 16, Iteration:   560 loss: 0.587
Epoch: 16, Iteration:   580 loss: 0.543
Epoch: 16, Iteration:   600 loss: 0.518
Epoch: 16, Iteration:   620 loss: 0.533
Epoch: 16, Iteration:   640 loss: 0.555
Epoch: 16, Iteration:   660 loss: 0.562
Epoch: 16, Iteration:   680 loss: 0.537
Epoch: 16, Iteration:   700 loss: 0.553
Epoch: 16, Iteration:   720 loss: 0.558
Epoch: 16, Iteration:   740 loss: 0.564
Epoch: 16, Iteration:   760 loss: 0.548
Epoch: 16, Iteration:   780 loss: 0.597
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 17, Iteration:     0 loss: 0.020
Epoch: 17, Iteration:    20 loss: 0.555
Epoch: 17, Iteration:    40 loss: 0.559
Epoch: 17, Iteration:    60 loss: 0.551
Epoch: 17, Iteration:    80 loss: 0.581
Epoch: 17, Iteration:   100 loss: 0.522
Epoch: 17, Iteration:   120 loss: 0.559
Epoch: 17, Iteration:   140 loss: 0.555
Epoch: 17, Iteration:   160 loss: 0.549
Epoch: 17, Iteration:   180 loss: 0.560
Epoch: 17, Iteration:   200 loss: 0.561
Epoch: 17, Iteration:   220 loss: 0.536
Epoch: 17, Iteration:   240 loss: 0.541
Epoch: 17, Iteration:   260 loss: 0.553
Epoch: 17, Iteration:   280 loss: 0.508
Epoch: 17, Iteration:   300 loss: 0.519
Epoch: 17, Iteration:   320 loss: 0.547
Epoch: 17, Iteration:   340 loss: 0.536
Epoch: 17, Iteration:   360 loss: 0.550
Epoch: 17, Iteration:   380 loss: 0.547
Epoch: 17, Iteration:   400 loss: 0.540
Epoch: 17, Iteration:   420 loss: 0.570
Epoch: 17, Iteration:   440 loss: 0.541
Epoch: 17, Iteration:   460 loss: 0.573
Epoch: 17, Iteration:   480 loss: 0.556
Epoch: 17, Iteration:   500 loss: 0.519
Epoch: 17, Iteration:   520 loss: 0.588
Epoch: 17, Iteration:   540 loss: 0.527
Epoch: 17, Iteration:   560 loss: 0.544
Epoch: 17, Iteration:   580 loss: 0.533
Epoch: 17, Iteration:   600 loss: 0.587
Epoch: 17, Iteration:   620 loss: 0.583
Epoch: 17, Iteration:   640 loss: 0.576
Epoch: 17, Iteration:   660 loss: 0.551
Epoch: 17, Iteration:   680 loss: 0.584
Epoch: 17, Iteration:   700 loss: 0.548
Epoch: 17, Iteration:   720 loss: 0.567
Epoch: 17, Iteration:   740 loss: 0.563
Epoch: 17, Iteration:   760 loss: 0.576
Epoch: 17, Iteration:   780 loss: 0.559
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch    17: reducing learning rate of group 0 to 1.0000e-07.
Epoch: 18, Iteration:     0 loss: 0.025
Epoch: 18, Iteration:    20 loss: 0.549
Epoch: 18, Iteration:    40 loss: 0.500
Epoch: 18, Iteration:    60 loss: 0.538
Epoch: 18, Iteration:    80 loss: 0.614
Epoch: 18, Iteration:   100 loss: 0.529
Epoch: 18, Iteration:   120 loss: 0.568
Epoch: 18, Iteration:   140 loss: 0.557
Epoch: 18, Iteration:   160 loss: 0.527
Epoch: 18, Iteration:   180 loss: 0.588
Epoch: 18, Iteration:   200 loss: 0.548
Epoch: 18, Iteration:   220 loss: 0.571
Epoch: 18, Iteration:   240 loss: 0.523
Epoch: 18, Iteration:   260 loss: 0.592
Epoch: 18, Iteration:   280 loss: 0.565
Epoch: 18, Iteration:   300 loss: 0.526
Epoch: 18, Iteration:   320 loss: 0.574
Epoch: 18, Iteration:   340 loss: 0.524
Epoch: 18, Iteration:   360 loss: 0.555
Epoch: 18, Iteration:   380 loss: 0.567
Epoch: 18, Iteration:   400 loss: 0.550
Epoch: 18, Iteration:   420 loss: 0.529
Epoch: 18, Iteration:   440 loss: 0.544
Epoch: 18, Iteration:   460 loss: 0.568
Epoch: 18, Iteration:   480 loss: 0.547
Epoch: 18, Iteration:   500 loss: 0.554
Epoch: 18, Iteration:   520 loss: 0.554
Epoch: 18, Iteration:   540 loss: 0.536
Epoch: 18, Iteration:   560 loss: 0.574
Epoch: 18, Iteration:   580 loss: 0.579
Epoch: 18, Iteration:   600 loss: 0.559
Epoch: 18, Iteration:   620 loss: 0.537
Epoch: 18, Iteration:   640 loss: 0.545
Epoch: 18, Iteration:   660 loss: 0.565
Epoch: 18, Iteration:   680 loss: 0.538
Epoch: 18, Iteration:   700 loss: 0.571
Epoch: 18, Iteration:   720 loss: 0.550
Epoch: 18, Iteration:   740 loss: 0.578
Epoch: 18, Iteration:   760 loss: 0.511
Epoch: 18, Iteration:   780 loss: 0.564
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 19, Iteration:     0 loss: 0.021
Epoch: 19, Iteration:    20 loss: 0.527
Epoch: 19, Iteration:    40 loss: 0.558
Epoch: 19, Iteration:    60 loss: 0.578
Epoch: 19, Iteration:    80 loss: 0.566
Epoch: 19, Iteration:   100 loss: 0.556
Epoch: 19, Iteration:   120 loss: 0.500
Epoch: 19, Iteration:   140 loss: 0.564
Epoch: 19, Iteration:   160 loss: 0.561
Epoch: 19, Iteration:   180 loss: 0.567
Epoch: 19, Iteration:   200 loss: 0.569
Epoch: 19, Iteration:   220 loss: 0.549
Epoch: 19, Iteration:   240 loss: 0.508
Epoch: 19, Iteration:   260 loss: 0.564
Epoch: 19, Iteration:   280 loss: 0.587
Epoch: 19, Iteration:   300 loss: 0.544
Epoch: 19, Iteration:   320 loss: 0.548
Epoch: 19, Iteration:   340 loss: 0.538
Epoch: 19, Iteration:   360 loss: 0.525
Epoch: 19, Iteration:   380 loss: 0.525
Epoch: 19, Iteration:   400 loss: 0.606
Epoch: 19, Iteration:   420 loss: 0.530
Epoch: 19, Iteration:   440 loss: 0.548
Epoch: 19, Iteration:   460 loss: 0.510
Epoch: 19, Iteration:   480 loss: 0.533
Epoch: 19, Iteration:   500 loss: 0.560
Epoch: 19, Iteration:   520 loss: 0.590
Epoch: 19, Iteration:   540 loss: 0.642
Epoch: 19, Iteration:   560 loss: 0.516
Epoch: 19, Iteration:   580 loss: 0.567
Epoch: 19, Iteration:   600 loss: 0.566
Epoch: 19, Iteration:   620 loss: 0.548
Epoch: 19, Iteration:   640 loss: 0.564
Epoch: 19, Iteration:   660 loss: 0.535
Epoch: 19, Iteration:   680 loss: 0.533
Epoch: 19, Iteration:   700 loss: 0.544
Epoch: 19, Iteration:   720 loss: 0.581
Epoch: 19, Iteration:   740 loss: 0.561
Epoch: 19, Iteration:   760 loss: 0.548
Epoch: 19, Iteration:   780 loss: 0.551
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch    19: reducing learning rate of group 0 to 1.0000e-08.
Epoch: 20, Iteration:     0 loss: 0.020
Epoch: 20, Iteration:    20 loss: 0.595
Epoch: 20, Iteration:    40 loss: 0.552
Epoch: 20, Iteration:    60 loss: 0.589
Epoch: 20, Iteration:    80 loss: 0.552
Epoch: 20, Iteration:   100 loss: 0.557
Epoch: 20, Iteration:   120 loss: 0.575
Epoch: 20, Iteration:   140 loss: 0.573
Epoch: 20, Iteration:   160 loss: 0.515
Epoch: 20, Iteration:   180 loss: 0.532
Epoch: 20, Iteration:   200 loss: 0.537
Epoch: 20, Iteration:   220 loss: 0.568
Epoch: 20, Iteration:   240 loss: 0.533
Epoch: 20, Iteration:   260 loss: 0.514
Epoch: 20, Iteration:   280 loss: 0.550
Epoch: 20, Iteration:   300 loss: 0.552
Epoch: 20, Iteration:   320 loss: 0.523
Epoch: 20, Iteration:   340 loss: 0.570
Epoch: 20, Iteration:   360 loss: 0.578
Epoch: 20, Iteration:   380 loss: 0.546
Epoch: 20, Iteration:   400 loss: 0.549
Epoch: 20, Iteration:   420 loss: 0.533
Epoch: 20, Iteration:   440 loss: 0.531
Epoch: 20, Iteration:   460 loss: 0.614
Epoch: 20, Iteration:   480 loss: 0.562
Epoch: 20, Iteration:   500 loss: 0.546
Epoch: 20, Iteration:   520 loss: 0.534
Epoch: 20, Iteration:   540 loss: 0.544
Epoch: 20, Iteration:   560 loss: 0.594
Epoch: 20, Iteration:   580 loss: 0.586
Epoch: 20, Iteration:   600 loss: 0.543
Epoch: 20, Iteration:   620 loss: 0.550
Epoch: 20, Iteration:   640 loss: 0.542
Epoch: 20, Iteration:   660 loss: 0.559
Epoch: 20, Iteration:   680 loss: 0.516
Epoch: 20, Iteration:   700 loss: 0.530
Epoch: 20, Iteration:   720 loss: 0.539
Epoch: 20, Iteration:   740 loss: 0.569
Epoch: 20, Iteration:   760 loss: 0.555
Epoch: 20, Iteration:   780 loss: 0.563
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 21, Iteration:     0 loss: 0.021
Epoch: 21, Iteration:    20 loss: 0.524
Epoch: 21, Iteration:    40 loss: 0.557
Epoch: 21, Iteration:    60 loss: 0.582
Epoch: 21, Iteration:    80 loss: 0.508
Epoch: 21, Iteration:   100 loss: 0.559
Epoch: 21, Iteration:   120 loss: 0.535
Epoch: 21, Iteration:   140 loss: 0.565
Epoch: 21, Iteration:   160 loss: 0.546
Epoch: 21, Iteration:   180 loss: 0.554
Epoch: 21, Iteration:   200 loss: 0.548
Epoch: 21, Iteration:   220 loss: 0.536
Epoch: 21, Iteration:   240 loss: 0.528
Epoch: 21, Iteration:   260 loss: 0.541
Epoch: 21, Iteration:   280 loss: 0.559
Epoch: 21, Iteration:   300 loss: 0.594
Epoch: 21, Iteration:   320 loss: 0.563
Epoch: 21, Iteration:   340 loss: 0.574
Epoch: 21, Iteration:   360 loss: 0.565
Epoch: 21, Iteration:   380 loss: 0.550
Epoch: 21, Iteration:   400 loss: 0.520
Epoch: 21, Iteration:   420 loss: 0.519
Epoch: 21, Iteration:   440 loss: 0.543
Epoch: 21, Iteration:   460 loss: 0.565
Epoch: 21, Iteration:   480 loss: 0.508
Epoch: 21, Iteration:   500 loss: 0.605
Epoch: 21, Iteration:   520 loss: 0.583
Epoch: 21, Iteration:   540 loss: 0.578
Epoch: 21, Iteration:   560 loss: 0.563
Epoch: 21, Iteration:   580 loss: 0.606
Epoch: 21, Iteration:   600 loss: 0.518
Epoch: 21, Iteration:   620 loss: 0.510
Epoch: 21, Iteration:   640 loss: 0.554
Epoch: 21, Iteration:   660 loss: 0.557
Epoch: 21, Iteration:   680 loss: 0.538
Epoch: 21, Iteration:   700 loss: 0.588
Epoch: 21, Iteration:   720 loss: 0.563
Epoch: 21, Iteration:   740 loss: 0.570
Epoch: 21, Iteration:   760 loss: 0.541
Epoch: 21, Iteration:   780 loss: 0.548
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 22, Iteration:     0 loss: 0.028
Epoch: 22, Iteration:    20 loss: 0.587
Epoch: 22, Iteration:    40 loss: 0.550
Epoch: 22, Iteration:    60 loss: 0.551
Epoch: 22, Iteration:    80 loss: 0.534
Epoch: 22, Iteration:   100 loss: 0.567
Epoch: 22, Iteration:   120 loss: 0.579
Epoch: 22, Iteration:   140 loss: 0.525
Epoch: 22, Iteration:   160 loss: 0.551
Epoch: 22, Iteration:   180 loss: 0.494
Epoch: 22, Iteration:   200 loss: 0.517
Epoch: 22, Iteration:   220 loss: 0.555
Epoch: 22, Iteration:   240 loss: 0.534
Epoch: 22, Iteration:   260 loss: 0.552
Epoch: 22, Iteration:   280 loss: 0.580
Epoch: 22, Iteration:   300 loss: 0.542
Epoch: 22, Iteration:   320 loss: 0.546
Epoch: 22, Iteration:   340 loss: 0.548
Epoch: 22, Iteration:   360 loss: 0.562
Epoch: 22, Iteration:   380 loss: 0.586
Epoch: 22, Iteration:   400 loss: 0.546
Epoch: 22, Iteration:   420 loss: 0.565
Epoch: 22, Iteration:   440 loss: 0.571
Epoch: 22, Iteration:   460 loss: 0.583
Epoch: 22, Iteration:   480 loss: 0.560
Epoch: 22, Iteration:   500 loss: 0.551
Epoch: 22, Iteration:   520 loss: 0.544
Epoch: 22, Iteration:   540 loss: 0.576
Epoch: 22, Iteration:   560 loss: 0.530
Epoch: 22, Iteration:   580 loss: 0.522
Epoch: 22, Iteration:   600 loss: 0.528
Epoch: 22, Iteration:   620 loss: 0.575
Epoch: 22, Iteration:   640 loss: 0.567
Epoch: 22, Iteration:   660 loss: 0.566
Epoch: 22, Iteration:   680 loss: 0.542
Epoch: 22, Iteration:   700 loss: 0.542
Epoch: 22, Iteration:   720 loss: 0.559
Epoch: 22, Iteration:   740 loss: 0.536
Epoch: 22, Iteration:   760 loss: 0.566
Epoch: 22, Iteration:   780 loss: 0.568
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 23, Iteration:     0 loss: 0.028
Epoch: 23, Iteration:    20 loss: 0.535
Epoch: 23, Iteration:    40 loss: 0.499
Epoch: 23, Iteration:    60 loss: 0.497
Epoch: 23, Iteration:    80 loss: 0.518
Epoch: 23, Iteration:   100 loss: 0.588
Epoch: 23, Iteration:   120 loss: 0.575
Epoch: 23, Iteration:   140 loss: 0.563
Epoch: 23, Iteration:   160 loss: 0.550
Epoch: 23, Iteration:   180 loss: 0.543
Epoch: 23, Iteration:   200 loss: 0.559
Epoch: 23, Iteration:   220 loss: 0.513
Epoch: 23, Iteration:   240 loss: 0.596
Epoch: 23, Iteration:   260 loss: 0.559
Epoch: 23, Iteration:   280 loss: 0.614
Epoch: 23, Iteration:   300 loss: 0.565
Epoch: 23, Iteration:   320 loss: 0.539
Epoch: 23, Iteration:   340 loss: 0.570
Epoch: 23, Iteration:   360 loss: 0.576
Epoch: 23, Iteration:   380 loss: 0.541
Epoch: 23, Iteration:   400 loss: 0.555
Epoch: 23, Iteration:   420 loss: 0.541
Epoch: 23, Iteration:   440 loss: 0.558
Epoch: 23, Iteration:   460 loss: 0.547
Epoch: 23, Iteration:   480 loss: 0.581
Epoch: 23, Iteration:   500 loss: 0.525
Epoch: 23, Iteration:   520 loss: 0.544
Epoch: 23, Iteration:   540 loss: 0.563
Epoch: 23, Iteration:   560 loss: 0.568
Epoch: 23, Iteration:   580 loss: 0.585
Epoch: 23, Iteration:   600 loss: 0.517
Epoch: 23, Iteration:   620 loss: 0.541
Epoch: 23, Iteration:   640 loss: 0.521
Epoch: 23, Iteration:   660 loss: 0.539
Epoch: 23, Iteration:   680 loss: 0.595
Epoch: 23, Iteration:   700 loss: 0.525
Epoch: 23, Iteration:   720 loss: 0.531
Epoch: 23, Iteration:   740 loss: 0.578
Epoch: 23, Iteration:   760 loss: 0.577
Epoch: 23, Iteration:   780 loss: 0.575
Loss: 1.108
Accuracy of the network on the 10000 test images: 63 %
Accuracy of plane : 75 %
Accuracy of   car : 76 %
Accuracy of  bird : 55 %
Accuracy of   cat : 49 %
Accuracy of  deer : 50 %
Accuracy of   dog : 54 %
Accuracy of  frog : 73 %
Accuracy of horse : 60 %
Accuracy of  ship : 81 %
Accuracy of truck : 65 %
Epoch: 24, Iteration:     0 loss: 0.025
Epoch: 24, Iteration:    20 loss: 0.549
Epoch: 24, Iteration:    40 loss: 0.560
Epoch: 24, Iteration:    60 loss: 0.583
Epoch: 24, Iteration:    80 loss: 0.540
Epoch: 24, Iteration:   100 loss: 0.552
Epoch: 24, Iteration:   120 loss: 0.546
Epoch: 24, Iteration:   140 loss: 0.606
Epoch: 24, Iteration:   160 loss: 0.565
Epoch: 24, Iteration:   180 loss: 0.563
Epoch: 24, Iteration:   200 loss: 0.528
Epoch: 24, Iteration:   220 loss: 0.510
Epoch: 24, Iteration:   240 loss: 0.521
Epoch: 24, Iteration:   260 loss: 0.538
Epoch: 24, Iteration:   280 loss: 0.529
